referenceNum,employeeID,jobID,"date","clockIn","clockOut",totalHours,weekNum,jobLogRef
20216,364,786,"2014-07-29","10:37:55","14:12:32",3.58,31,4126
20217,75,786,"2014-07-29","10:37:55","14:12:32",3.58,31,4126
20218,306,786,"2014-07-29","10:37:55","14:12:32",3.58,31,4126
20219,427,786,"2014-07-29","10:37:55","14:12:32",3.58,31,4126
20220,364,879,"2014-07-29","14:13:26","15:27:46",1.23,31,4127
20221,75,879,"2014-07-29","14:13:26","15:27:46",1.23,31,4127
20222,306,879,"2014-07-29","14:13:26","15:27:46",1.23,31,4127
20223,427,879,"2014-07-29","14:13:26","15:27:46",1.23,31,4127
20224,47,964,"2014-07-29","11:00:40","15:30:33",4.5,31,4128
20225,428,964,"2014-07-29","07:27:39","15:30:33",8.05,31,4128
20226,449,964,"2014-07-29","07:27:39","15:30:33",8.05,31,4128
20227,250,964,"2014-07-29","07:27:39","15:30:33",8.05,31,4128
20228,83,964,"2014-07-29","07:27:39","15:30:33",8.05,31,4128
20229,60,964,"2014-07-29","07:27:39","15:30:33",8.05,31,4128
20230,103,964,"2014-07-29","07:27:39","15:30:33",8.05,31,4128
20231,44,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20232,70,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20233,48,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20234,62,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20235,448,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20236,61,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20237,368,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20238,152,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20239,40,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20240,46,966,"2014-07-29","08:41:09","15:33:11",6.87,31,4130
20241,250,964,"2014-07-30","07:06:49","07:53:19",0.78,31,4135
20242,60,964,"2014-07-30","07:06:49","07:53:19",0.78,31,4135
20243,47,964,"2014-07-30","07:06:49","07:56:01",0.83,31,4135
20244,83,964,"2014-07-30","07:06:49","07:56:01",0.83,31,4135
20245,428,964,"2014-07-30","07:06:49","07:56:01",0.83,31,4135
20246,103,964,"2014-07-30","07:06:49","07:56:01",0.83,31,4135
20247,449,964,"2014-07-30","07:06:49","07:56:01",0.83,31,4135
20248,75,879,"2014-07-30","07:05:30","08:00:18",0.92,31,4136
20249,427,879,"2014-07-30","07:05:30","08:00:18",0.92,31,4136
20250,306,879,"2014-07-30","07:05:30","08:00:18",0.92,31,4136
20251,364,879,"2014-07-30","07:05:30","08:00:18",0.92,31,4136
20252,83,965,"2014-07-30","07:56:49","09:13:10",1.28,31,4138
20253,103,965,"2014-07-30","07:56:49","09:13:10",1.28,31,4138
20254,46,965,"2014-07-30","07:07:58","09:13:10",2.1,31,4138
20255,368,965,"2014-07-30","07:07:58","09:13:10",2.1,31,4138
20256,428,965,"2014-07-30","07:56:49","09:13:10",1.28,31,4138
20257,44,965,"2014-07-30","07:07:58","09:13:10",2.1,31,4138
20258,449,965,"2014-07-30","07:56:49","09:13:10",1.28,31,4138
20259,152,965,"2014-07-30","07:07:58","09:13:10",2.1,31,4138
20260,48,965,"2014-07-30","07:07:58","09:13:10",2.1,31,4138
20261,62,967,"2014-07-30","07:11:10","12:29:53",5.3,31,4142
20262,83,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20263,368,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20264,46,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20265,60,967,"2014-07-30","07:54:04","12:29:53",4.58,31,4142
20266,44,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20267,449,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20268,152,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20269,48,966,"2014-07-30","09:14:19","12:29:53",3.25,31,4137
20270,448,965,"2014-07-30","07:07:58","12:32:51",5.42,31,4138
20271,103,966,"2014-07-30","09:14:19","12:32:51",3.3,31,4137
20272,75,951,"2014-07-30","08:01:06","12:32:51",4.52,31,4141
20273,428,966,"2014-07-30","09:14:19","12:35:03",3.35,31,4137
20274,47,965,"2014-07-30","07:56:49","12:36:32",4.67,31,4138
20275,62,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20276,83,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20277,368,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20278,46,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20279,60,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20280,44,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20281,449,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20282,152,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20283,48,969,"2014-07-30","12:31:15","15:26:40",2.92,31,4139
20284,448,968,"2014-07-30","12:33:50","15:26:40",2.88,31,4140
20285,103,968,"2014-07-30","12:33:50","15:26:40",2.88,31,4140
20286,75,968,"2014-07-30","12:33:50","15:26:40",2.88,31,4140
20287,428,951,"2014-07-30","12:35:43","15:29:39",2.9,31,4141
20288,364,951,"2014-07-30","08:01:06","15:29:39",7.47,31,4141
20289,427,951,"2014-07-30","08:01:06","15:29:39",7.47,31,4141
20290,306,951,"2014-07-30","08:01:06","15:29:39",7.47,31,4141
20291,47,495,"2014-07-30","12:37:02","15:29:39",2.87,31,4143
20292,308,581,"2014-07-30","07:11:43","15:31:29",8.33,31,4144
20293,61,967,"2014-07-30","07:11:10","15:31:29",8.33,31,4142
20294,40,967,"2014-07-30","07:11:10","15:31:29",8.33,31,4142
20295,250,967,"2014-07-30","07:54:04","15:31:29",7.62,31,4142
20296,456,967,"2014-07-30","07:14:27","15:31:29",8.28,31,4142
20297,70,967,"2014-07-30","07:11:10","15:31:29",8.33,31,4142
20298,427,951,"2014-07-31","07:08:48","10:32:53",3.4,31,4145
20299,306,951,"2014-07-31","07:08:48","10:32:53",3.4,31,4145
20300,364,951,"2014-07-31","07:08:48","10:32:53",3.4,31,4145
20301,428,951,"2014-07-31","07:08:48","10:32:53",3.4,31,4145
20302,47,969,"2014-07-31","07:08:22","10:32:53",3.4,31,4146
20303,61,969,"2014-07-31","07:06:11","10:32:53",3.43,31,4146
20304,61,971,"2014-07-31","10:33:42","11:32:23",0.98,31,4151
20305,103,968,"2014-07-31","07:03:34","11:33:03",4.5,31,4147
20306,60,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20307,368,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20308,48,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20309,152,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20310,449,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20311,250,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20312,46,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20313,70,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20314,44,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20315,448,968,"2014-07-31","07:03:34","11:38:07",4.58,31,4147
20316,62,970,"2014-07-31","07:02:14","11:38:07",4.6,31,4148
20317,75,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20318,83,969,"2014-07-31","07:06:11","11:38:07",4.53,31,4146
20319,456,495,"2014-07-31","07:06:48","11:39:16",4.55,31,4154
20320,456,31,"2014-07-31","11:39:30","12:09:53",0.5,31,4153
20321,70,972,"2014-07-31","11:39:31","14:06:25",2.45,31,4149
20322,46,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20323,250,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20324,449,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20325,152,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20326,48,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20327,368,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20328,60,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20329,448,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20330,44,972,"2014-07-31","11:39:31","14:32:06",2.88,31,4149
20331,46,973,"2014-07-31","14:33:18","15:29:29",0.93,31,4150
20332,44,973,"2014-07-31","14:33:18","15:29:29",0.93,31,4150
20333,368,973,"2014-07-31","14:33:18","15:29:29",0.93,31,4150
20334,48,973,"2014-07-31","14:33:18","15:29:29",0.93,31,4150
20335,152,973,"2014-07-31","14:33:18","15:29:29",0.93,31,4150
20336,456,495,"2014-07-31","12:20:52","15:30:41",3.17,31,4154
20337,427,971,"2014-07-31","10:33:42","15:32:16",4.98,31,4151
20338,306,971,"2014-07-31","10:33:42","15:32:16",4.98,31,4151
20339,45,413,"2014-07-31","07:07:29","15:32:16",8.42,31,4155
20340,364,971,"2014-07-31","10:33:42","15:32:16",4.98,31,4151
20341,103,971,"2014-07-31","11:33:24","15:32:16",3.98,31,4151
20342,47,971,"2014-07-31","10:33:42","15:32:16",4.98,31,4151
20343,428,971,"2014-07-31","10:33:42","15:32:16",4.98,31,4151
20344,308,581,"2014-07-31","07:04:24","15:32:40",8.47,31,4152
20345,152,975,"2014-08-01","07:09:23","07:17:35",0.13,31,4160
20346,46,975,"2014-08-01","07:09:23","07:17:35",0.13,31,4160
20347,70,975,"2014-08-01","07:09:23","07:17:35",0.13,31,4160
20348,44,975,"2014-08-01","07:09:23","07:17:35",0.13,31,4160
20349,40,975,"2014-08-01","07:09:23","07:17:35",0.13,31,4160
20350,456,973,"2014-08-01","07:03:02","11:01:47",3.97,31,4158
20351,62,973,"2014-08-01","07:03:02","11:06:25",4.05,31,4158
20352,61,973,"2014-08-01","07:03:02","11:06:25",4.05,31,4158
20353,47,973,"2014-08-01","07:03:02","11:06:25",4.05,31,4158
20354,368,973,"2014-08-01","07:03:02","11:06:25",4.05,31,4158
20355,60,973,"2014-08-01","07:03:02","11:06:25",4.05,31,4158
20356,456,31,"2014-08-01","11:02:10","11:07:50",0.08,31,4156
20357,62,976,"2014-08-01","11:07:16","14:10:14",3.05,31,4162
20358,61,976,"2014-08-01","11:07:16","14:10:14",3.05,31,4162
20359,47,976,"2014-08-01","11:07:16","14:10:14",3.05,31,4162
20360,368,976,"2014-08-01","11:07:16","14:10:14",3.05,31,4162
20361,60,976,"2014-08-01","11:07:16","14:10:14",3.05,31,4162
20362,152,974,"2014-08-01","07:18:32","14:17:38",6.98,31,4161
20363,46,974,"2014-08-01","07:18:32","14:17:38",6.98,31,4161
20364,70,974,"2014-08-01","07:18:32","14:17:38",6.98,31,4161
20365,44,974,"2014-08-01","07:18:32","14:17:38",6.98,31,4161
20366,40,974,"2014-08-01","07:18:32","14:17:38",6.98,31,4161
20367,152,977,"2014-08-01","14:18:34","15:28:41",1.17,31,4159
20368,46,977,"2014-08-01","14:18:34","15:28:41",1.17,31,4159
20369,70,977,"2014-08-01","14:18:34","15:28:41",1.17,31,4159
20370,44,977,"2014-08-01","14:18:34","15:28:41",1.17,31,4159
20371,40,977,"2014-08-01","14:18:34","15:28:41",1.17,31,4159
20372,61,975,"2014-08-01","14:11:29","15:28:41",1.28,31,4160
20373,60,975,"2014-08-01","14:11:29","15:28:41",1.28,31,4160
20374,47,975,"2014-08-01","14:11:29","15:28:41",1.28,31,4160
20375,62,975,"2014-08-01","14:11:29","15:28:41",1.28,31,4160
20376,83,975,"2014-08-01","07:09:23","15:28:41",8.32,31,4160
20377,103,975,"2014-08-01","07:09:23","15:28:41",8.32,31,4160
20378,48,975,"2014-08-01","07:09:23","15:28:41",8.32,31,4160
20379,449,975,"2014-08-01","07:09:23","15:28:41",8.32,31,4160
20380,250,975,"2014-08-01","07:09:23","15:28:41",8.32,31,4160
20381,75,974,"2014-08-01","07:06:06","15:31:23",8.42,31,4161
20382,306,974,"2014-08-01","07:06:06","15:31:23",8.42,31,4161
20383,364,974,"2014-08-01","07:06:06","15:31:23",8.42,31,4161
20384,428,974,"2014-08-01","07:06:06","15:31:23",8.42,31,4161
20385,427,974,"2014-08-01","07:06:06","15:31:23",8.42,31,4161
20386,456,495,"2014-08-01","11:08:06","15:31:57",4.38,31,4163
20387,152,978,"2014-08-04","07:09:10","08:00:06",0.85,32,4164
20388,46,978,"2014-08-04","07:09:10","08:00:06",0.85,32,4164
20389,368,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20390,62,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20391,60,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20392,48,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20393,103,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20394,449,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20395,250,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20396,47,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20397,83,975,"2014-08-04","07:03:35","11:17:23",4.23,32,4165
20398,306,978,"2014-08-04","07:09:10","13:31:19",6.37,32,4164
20399,364,978,"2014-08-04","07:09:10","13:31:19",6.37,32,4164
20400,428,978,"2014-08-04","07:09:10","13:31:19",6.37,32,4164
20401,75,978,"2014-08-04","07:09:10","13:31:19",6.37,32,4164
20402,427,978,"2014-08-04","07:09:10","13:31:19",6.37,32,4164
20403,427,975,"2014-08-04","13:32:00","14:15:03",0.72,32,4165
20404,61,975,"2014-08-04","08:56:21","14:18:23",5.37,32,4165
20405,62,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20406,61,979,"2014-08-04","14:18:59","14:58:12",0.67,32,4166
20407,60,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20408,364,979,"2014-08-04","13:32:46","14:58:12",1.43,32,4166
20409,47,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20410,368,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20411,306,979,"2014-08-04","13:32:46","14:58:12",1.43,32,4166
20412,103,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20413,449,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20414,250,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20415,83,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20416,48,979,"2014-08-04","11:18:30","14:58:12",3.67,32,4166
20417,427,979,"2014-08-04","14:16:13","14:58:12",0.7,32,4166
20418,152,977,"2014-08-04","08:02:09","14:58:12",6.93,32,4167
20419,75,977,"2014-08-04","13:33:33","14:58:12",1.42,32,4167
20420,428,977,"2014-08-04","13:33:33","14:58:12",1.42,32,4167
20421,46,977,"2014-08-04","08:02:09","14:58:12",6.93,32,4167
20422,40,977,"2014-08-04","08:02:09","14:58:12",6.93,32,4167
20423,44,977,"2014-08-04","08:02:09","14:58:12",6.93,32,4167
20424,456,495,"2014-08-04","07:06:15","14:58:34",7.87,32,4168
20425,387,727,"2014-08-04","07:04:35","14:59:52",7.92,32,4170
20426,45,413,"2014-08-04","07:05:15","16:21:20",9.27,32,4169
20427,427,980,"2014-08-06","09:32:03","12:35:01",3.05,32,4171
20428,456,980,"2014-08-06","09:32:03","12:41:54",3.15,32,4171
20429,456,31,"2014-08-06","12:42:43","13:34:49",0.87,32,4172
20430,45,413,"2014-08-06","12:36:02","14:12:50",1.6,32,4173
20431,427,413,"2014-08-06","12:36:32","14:13:03",1.62,32,4173
20432,45,981,"2014-08-06","14:15:10","16:20:38",2.08,32,4175
20433,427,981,"2014-08-06","14:15:10","16:20:38",2.08,32,4175
20434,45,976,"2014-08-06","16:21:21","17:31:07",1.17,32,4174
20435,427,976,"2014-08-06","16:21:21","18:05:14",1.73,32,4174
20436,456,495,"2014-08-06","13:36:20","18:05:26",4.48,32,4176
20437,387,727,"2014-08-07","08:02:31","15:32:42",7.5,32,4178
20438,47,495,"2014-08-07","08:03:12","15:33:12",7.5,32,4177
20439,308,581,"2014-08-07","08:13:17","16:12:51",7.98,32,4179
20440,455,416,"2014-08-07","08:01:38","16:12:59",8.18,32,NULL
20441,456,495,"2014-08-08","07:05:21","13:26:16",6.35,32,4184
20442,456,31,"2014-08-08","13:26:45","13:47:36",0.35,32,4180
20443,434,982,"2014-08-08","07:09:30","15:27:17",8.3,32,4181
20444,47,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20445,61,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20446,368,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20447,62,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20448,60,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20449,456,495,"2014-08-08","13:48:05","15:27:17",1.65,32,4184
20450,455,416,"2014-08-08","07:36:38","15:27:17",7.85,32,NULL
20451,449,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20452,250,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20453,103,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20454,48,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20455,83,982,"2014-08-08","07:04:49","15:27:17",8.38,32,4181
20456,364,983,"2014-08-08","07:08:56","15:27:17",8.32,32,4182
20457,306,983,"2014-08-08","07:08:56","15:27:17",8.32,32,4182
20458,428,983,"2014-08-08","07:08:56","15:27:17",8.32,32,4182
20459,75,983,"2014-08-08","07:08:56","15:27:17",8.32,32,4182
20460,427,983,"2014-08-08","07:08:56","15:27:17",8.32,32,4182
20461,152,983,"2014-08-08","07:08:09","15:27:17",8.32,32,4182
20462,40,983,"2014-08-08","07:08:09","15:27:17",8.32,32,4182
20463,46,983,"2014-08-08","07:08:09","15:27:17",8.32,32,4182
20464,70,983,"2014-08-08","07:08:09","15:27:17",8.32,32,4182
20465,44,983,"2014-08-08","07:08:09","15:27:17",8.32,32,4182
20466,387,495,"2014-08-08","07:03:41","15:27:17",8.4,32,4184
20467,308,581,"2014-08-08","07:09:01","15:28:44",8.32,32,4183
20468,45,413,"2014-08-08","11:07:09","15:49:42",4.7,32,4185
20469,434,984,"2014-08-09","05:06:12","10:36:11",5.5,32,4187
20470,40,984,"2014-08-09","05:06:12","10:36:11",5.5,32,4187
20471,46,984,"2014-08-09","05:06:12","10:36:11",5.5,32,4187
20472,70,984,"2014-08-09","05:06:12","10:36:11",5.5,32,4187
20473,44,984,"2014-08-09","05:06:12","10:36:11",5.5,32,4187
20474,83,985,"2014-08-09","05:08:45","11:45:42",6.62,32,4186
20475,62,985,"2014-08-09","05:08:45","11:45:42",6.62,32,4186
20476,61,985,"2014-08-09","05:08:45","11:45:42",6.62,32,4186
20477,250,985,"2014-08-09","05:08:45","11:45:42",6.62,32,4186
20478,449,985,"2014-08-09","05:08:45","11:45:42",6.62,32,4186
20479,48,985,"2014-08-09","05:08:45","11:45:42",6.62,32,4186
20480,427,986,"2014-08-09","05:13:14","13:29:47",8.27,32,4188
20481,75,986,"2014-08-09","05:13:14","13:29:47",8.27,32,4188
20482,428,986,"2014-08-09","05:13:14","13:29:47",8.27,32,4188
20483,364,986,"2014-08-09","05:13:14","13:29:47",8.27,32,4188
20484,306,986,"2014-08-09","05:37:34","13:29:47",7.87,32,4188
20485,48,987,"2014-08-09","11:47:21","13:29:47",1.7,32,4189
20486,449,987,"2014-08-09","11:47:21","13:29:47",1.7,32,4189
20487,250,987,"2014-08-09","11:47:21","13:29:47",1.7,32,4189
20488,61,987,"2014-08-09","11:47:21","13:29:47",1.7,32,4189
20489,62,987,"2014-08-09","11:47:21","13:29:47",1.7,32,4189
20490,83,987,"2014-08-09","11:47:21","13:29:47",1.7,32,4189
20491,434,987,"2014-08-09","10:40:08","13:29:47",2.82,32,4189
20492,40,987,"2014-08-09","10:40:08","13:29:47",2.82,32,4189
20493,46,987,"2014-08-09","10:40:08","13:29:47",2.82,32,4189
20494,70,987,"2014-08-09","10:40:08","13:29:47",2.82,32,4189
20495,44,987,"2014-08-09","10:40:08","13:29:47",2.82,32,4189
20496,45,413,"2014-08-09","05:20:29","13:30:07",8.17,32,4192
20497,456,495,"2014-08-09","05:10:15","13:30:29",8.33,32,4190
20498,308,581,"2014-08-09","05:03:40","13:30:46",8.45,32,4191
20499,455,416,"2014-08-09","05:09:42","13:33:35",8.4,32,NULL
20500,103,987,"2014-08-11","09:04:42","10:32:39",1.47,33,4193
20501,61,987,"2014-08-11","09:04:42","10:32:39",1.47,33,4193
20502,48,987,"2014-08-11","09:04:42","10:32:39",1.47,33,4193
20503,83,987,"2014-08-11","09:04:42","10:32:39",1.47,33,4193
20504,250,987,"2014-08-11","09:04:42","10:32:39",1.47,33,4193
20505,449,987,"2014-08-11","09:04:42","10:32:39",1.47,33,4193
20506,47,988,"2014-08-11","09:10:45","12:07:35",2.95,33,4194
20507,368,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20508,44,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20509,62,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20510,434,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20511,40,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20512,70,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20513,46,988,"2014-08-11","09:02:57","12:07:35",3.08,33,4194
20514,152,988,"2014-08-11","09:02:57","12:09:08",3.12,33,4194
20515,456,31,"2014-08-11","13:30:00","15:00:48",1.5,33,4195
20516,308,581,"2014-08-11","07:56:36","15:29:16",7.55,33,4208
20517,44,971,"2014-08-11","12:09:08","15:33:25",3.4,33,4198
20518,47,989,"2014-08-11","12:08:11","15:48:56",3.67,33,4196
20519,83,989,"2014-08-11","10:35:33","17:25:59",6.83,33,4196
20520,61,989,"2014-08-11","10:35:33","17:25:59",6.83,33,4196
20521,449,989,"2014-08-11","10:35:33","17:25:59",6.83,33,4196
20522,48,989,"2014-08-11","10:35:33","17:25:59",6.83,33,4196
20523,103,989,"2014-08-11","10:35:33","17:25:59",6.83,33,4196
20524,250,989,"2014-08-11","10:35:33","17:25:59",6.83,33,4196
20525,427,986,"2014-08-11","09:06:39","17:30:01",8.4,33,4197
20526,364,986,"2014-08-11","09:06:39","17:30:01",8.4,33,4197
20527,75,986,"2014-08-11","09:06:39","17:30:01",8.4,33,4197
20528,306,986,"2014-08-11","09:06:39","17:30:01",8.4,33,4197
20529,428,986,"2014-08-11","09:06:39","17:30:01",8.4,33,4197
20530,368,971,"2014-08-11","12:09:08","17:30:01",5.35,33,4198
20531,62,971,"2014-08-11","12:09:08","17:30:01",5.35,33,4198
20532,40,971,"2014-08-11","12:09:08","17:30:01",5.35,33,4198
20533,434,971,"2014-08-11","12:09:08","17:30:01",5.35,33,4198
20534,46,971,"2014-08-11","12:09:08","17:30:01",5.35,33,4198
20535,70,971,"2014-08-11","12:09:08","17:30:01",5.35,33,4198
20536,456,495,"2014-08-11","15:01:22","17:30:14",2.48,33,4199
20537,152,990,"2014-08-11","13:40:46","17:31:10",3.85,33,4201
20538,387,495,"2014-08-11","09:05:56","17:31:29",8.43,33,4199
20539,45,413,"2014-08-11","09:05:08","17:32:46",8.45,33,4200
20540,456,495,"2014-08-12","07:10:15","09:20:01",2.17,33,4207
20541,456,31,"2014-08-12","09:20:20","09:41:38",0.35,33,4202
20542,250,971,"2014-08-12","07:08:23","11:13:24",4.08,33,4203
20543,61,971,"2014-08-12","07:08:23","11:13:24",4.08,33,4203
20544,449,971,"2014-08-12","07:08:23","11:13:24",4.08,33,4203
20545,48,971,"2014-08-12","07:08:23","11:13:24",4.08,33,4203
20546,44,971,"2014-08-12","07:08:23","11:13:24",4.08,33,4203
20547,103,971,"2014-08-12","07:08:23","11:13:24",4.08,33,4203
20548,428,986,"2014-08-12","07:09:14","15:30:01",8.35,33,4204
20549,306,986,"2014-08-12","07:09:14","15:30:01",8.35,33,4204
20550,75,986,"2014-08-12","07:09:14","15:30:01",8.35,33,4204
20551,427,986,"2014-08-12","07:09:14","15:30:01",8.35,33,4204
20552,364,986,"2014-08-12","07:09:14","15:30:01",8.35,33,4204
20553,456,495,"2014-08-12","09:42:09","15:30:01",5.8,33,4207
20554,45,413,"2014-08-12","07:07:12","15:30:01",8.38,33,4209
20555,250,989,"2014-08-12","11:14:31","15:30:01",4.27,33,4205
20556,103,989,"2014-08-12","11:14:31","15:30:01",4.27,33,4205
20557,44,989,"2014-08-12","11:14:31","15:30:01",4.27,33,4205
20558,48,989,"2014-08-12","11:14:31","15:30:01",4.27,33,4205
20559,449,989,"2014-08-12","11:14:31","15:30:01",4.27,33,4205
20560,61,989,"2014-08-12","11:14:31","15:30:01",4.27,33,4205
20561,434,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20562,152,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20563,70,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20564,46,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20565,62,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20566,40,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20567,47,991,"2014-08-12","07:06:23","15:30:01",8.4,33,4206
20568,308,581,"2014-08-12","06:59:47","15:32:08",8.55,33,NULL
20569,455,416,"2014-08-13","07:55:55","07:16:25",-0.65,33,NULL
20570,368,986,"2014-08-13","07:08:29","12:24:23",5.27,33,4210
20571,48,986,"2014-08-13","07:08:29","12:24:23",5.27,33,4210
20572,44,986,"2014-08-13","07:08:29","12:24:23",5.27,33,4210
20573,427,986,"2014-08-13","07:08:29","12:24:23",5.27,33,4210
20574,456,495,"2014-08-13","09:26:13","12:28:07",3.03,33,4219
20575,456,31,"2014-08-13","12:28:23","13:10:44",0.7,33,4212
20576,387,727,"2014-08-13","07:07:29","15:27:59",8.33,33,4215
20577,40,991,"2014-08-13","07:10:12","15:32:53",8.37,33,4211
20578,47,991,"2014-08-13","07:10:12","15:32:53",8.37,33,4211
20579,83,991,"2014-08-13","07:10:12","15:32:53",8.37,33,4211
20580,152,991,"2014-08-13","07:10:12","15:32:53",8.37,33,4211
20581,368,991,"2014-08-13","12:25:17","15:32:53",3.12,33,4211
20582,48,991,"2014-08-13","12:25:17","15:32:53",3.12,33,4211
20583,44,991,"2014-08-13","12:25:17","15:32:53",3.12,33,4211
20584,103,991,"2014-08-13","07:10:12","15:32:53",8.37,33,4211
20585,427,991,"2014-08-13","12:25:17","15:32:53",3.12,33,4211
20586,308,581,"2014-08-13","07:03:18","15:34:03",8.52,33,4214
20587,45,413,"2014-08-13","07:10:49","15:35:19",8.42,33,4213
20588,46,991,"2014-08-14","07:04:16","07:22:36",0.3,33,4218
20589,48,992,"2014-08-14","07:06:46","11:55:54",4.82,33,4216
20590,40,992,"2014-08-14","07:06:46","11:55:54",4.82,33,4216
20591,152,992,"2014-08-14","07:06:46","11:55:54",4.82,33,4216
20592,70,992,"2014-08-14","07:06:46","11:55:54",4.82,33,4216
20593,152,991,"2014-08-14","11:56:51","11:57:18",0.02,33,4218
20594,48,991,"2014-08-14","11:56:51","13:07:03",1.18,33,4218
20595,48,993,"2014-08-14","13:07:51","15:30:01",2.38,33,4217
20596,427,993,"2014-08-14","07:06:55","15:30:01",8.4,33,4217
20597,250,993,"2014-08-14","07:06:55","15:30:01",8.4,33,4217
20598,44,993,"2014-08-14","12:07:36","15:30:01",3.38,33,4217
20599,75,993,"2014-08-14","07:06:55","15:30:01",8.4,33,4217
20600,364,993,"2014-08-14","07:06:55","15:30:01",8.4,33,4217
20601,45,413,"2014-08-14","07:09:17","15:30:01",8.35,33,4220
20602,40,991,"2014-08-14","11:56:51","15:31:42",3.58,33,4218
